Page.Name,Page.Category,Page.Admin.Top.Country,Page.Description,Page.Created,Likes.at.Posting,Followers.at.Posting,Post.Created,Post.Created.Date,Post.Created.Time,Type,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Total.Views,Video.Length,URL,Message
Johnson & Johnson,MEDICAL_HEALTH,US,Like us to see how we're solving the world's toughest health challenges. ,2009-08-25 19:15:11,821954,828088,2020-05-18 22:00:52 AEST,2020-05-18,22:00:52,Native Video,108,0,22,10,0,0,1,1,0,4049,00:04:51,https://www.facebook.com/126297030950/posts/10156967585480951,"From a critical conversation with Arianna Huffington on how the COVID-19 pandemic is impacting mental health to a moving discussion about evolving care during the pandemic with two nurses on the frontlines, episode 5 of “The Road to a Vaccine” provided a unique perspective on some of today’s key issues. Watch to learn more before episode 6 of “The Road to a Vaccine” airs LIVE on Tuesday, May 19, at 12 PM EDT right here on Facebook."
Johnson & Johnson,MEDICAL_HEALTH,US,Like us to see how we're solving the world's toughest health challenges. ,2009-08-25 19:15:11,821915,828032,2020-05-17 00:00:00 AEST,2020-05-17,00:00:00,Native Video,138,9,20,19,0,0,0,0,1,3752,00:00:20,https://www.facebook.com/126297030950/posts/10156960593755951,"How will the scientific community work to quickly scale a COVID-19 vaccine once it’s approved? Find out on this week’s episode of “The Road to a Vaccine,” when host Lisa Ling speaks to leading scientific experts around the world about the importance of collaboration, large-scale manufacturing and distribution capabilities. “The Road to a Vaccine” airs LIVE on Tuesday, May 19 at 12 PM EDT, right here on Facebook."
Johnson & Johnson,MEDICAL_HEALTH,US,Like us to see how we're solving the world's toughest health challenges. ,2009-08-25 19:15:11,821864,827978,2020-05-16 04:01:06 AEST,2020-05-16,04:01:06,Native Video,108,11,15,12,0,0,0,0,2,4552,00:00:48,https://www.facebook.com/126297030950/posts/10156959896625951,"How will a COVID-19 vaccine allow nurses to do their job more safely and further protect their loved ones at home? Rebecca Love, President, SONSIEL, reflects on what this breakthrough could provide to those on the frontlines of care as she speaks to “The Road to a Vaccine” host Lisa Ling. “The Road to a Vaccine” airs every Tuesday at 12 PM EDT right here on Facebook."
Johnson & Johnson,MEDICAL_HEALTH,US,Like us to see how we're solving the world's toughest health challenges. ,2009-08-25 19:15:11,821864,827978,2020-05-16 00:00:13 AEST,2020-05-16,00:00:13,Photo,316,4,44,39,0,0,0,1,12,0,N/A,https://www.facebook.com/126297030950/posts/10156959314050951,"“As a scientist, I can say that we are learning things every day, and we are using that knowledge to help guide us in finding potential treatments and in fine-tuning vaccine development.”—Hanneke Schuitemaker, Ph.D., Vice President and Global Head of Viral Vaccine Discovery and Translational Medicine, Janssen Vaccines & Prevention B.V. After years of investigating infectious diseases like HIV and Ebola, Dr. Schuitemaker and her team are focusing their efforts on producing a potential vaccine for COVID-19. Learn more about the crucial work her team is doing, what stands out to her about the behavior of this novel coronavirus and how her past experience with viruses may help fight this new pandemic: https://bit.ly/2Ln2FlB:=:https://www.jnj.com/innovation/meet-scientist-developing-potential-coronavirus-vaccine"
Johnson & Johnson,MEDICAL_HEALTH,US,Like us to see how we're solving the world's toughest health challenges. ,2009-08-25 19:15:11,821864,827978,2020-05-15 22:51:09 AEST,2020-05-15,22:51:09,Native Video,88,5,12,12,1,0,0,0,3,4533,00:01:40,https://www.facebook.com/126297030950/posts/10156959168895951,"Arianna Huffington, Founder and CEO of Thrive Global, shares her expert tips on how to reduce stress from news overexposure during this unprecedented time. Watch to learn more as Huffington speaks with “The Road to a Vaccine” host Lisa Ling, and tune in for the LIVE show every Tuesday at 12 PM EDT right here on Facebook."
Johnson & Johnson,MEDICAL_HEALTH,US,Like us to see how we're solving the world's toughest health challenges. ,2009-08-25 19:15:11,821810,827905,2020-05-15 03:53:10 AEST,2020-05-15,03:53:10,Native Video,140,3,46,14,1,0,0,1,0,4595,00:01:12,https://www.facebook.com/126297030950/posts/10156957052395951,"Dr. Macaya Douoguih, Clinical Development and Medical Affairs, Vaccines, The Janssen Pharmaceutical Companies of Johnson & Johnson, walks “The Road to a Vaccine” host Lisa Ling through the three phases of a vaccine trial, from small studies to efficacy studies, and the important considerations for each stage. “The Road to a Vaccine” airs every Tuesday at 12 PM EDT right here on Facebook."
Johnson & Johnson,MEDICAL_HEALTH,US,Like us to see how we're solving the world's toughest health challenges. ,2009-08-25 19:15:11,821733,827797,2020-05-14 02:29:05 AEST,2020-05-14,02:29:05,Native Video,139,6,19,27,0,0,0,0,3,5746,00:00:41,https://www.facebook.com/126297030950/posts/10156954103885951,"“Nurses are the most courageous people I know.”—Nicole Lincoln, MS, RN, FNP-BC, CCNS, Senior Manager of Nursing Innovation at Boston Medical Center. As the COVID-19 crisis continues, nurses on the frontlines are innovating new ways to care for patients who are separated from their families. Watch to learn more as Lincoln describes the selfless ways she’s seen nurses step up for patients in these uncertain times, and don’t forget to tune in to “The Road to a Vaccine” LIVE each Tuesday at 12 PM EDT right here on Facebook."
Johnson & Johnson,MEDICAL_HEALTH,US,Like us to see how we're solving the world's toughest health challenges. ,2009-08-25 19:15:11,821733,827797,2020-05-13 21:30:04 AEST,2020-05-13,21:30:04,Photo,142,2,20,13,0,0,1,0,3,0,N/A,https://www.facebook.com/126297030950/posts/10156953577720951,"How has COVID-19 impacted “The Road to a Vaccine” host Lisa Ling and why does she believe the groundbreaking series is a unique way for parents and kids to educate themselves on the disease? Learn the answer to this and more as Ling speaks to People about her experiences during this unprecedented time in history, and don’t forget to tune in to “The Road to a Vaccine” airing each Tuesday at 12 PM EDT right here on Facebook: https://bit.ly/35UgUYi:=:https://people.com/parents/lisa-ling-daughters-drive-her-nuts-family-coronavirus-exclusive/"
Johnson & Johnson,MEDICAL_HEALTH,US,Like us to see how we're solving the world's toughest health challenges. ,2009-08-25 19:15:11,821626,827040,2020-05-13 02:00:10 AEST,2020-05-13,02:00:10,Live Video Complete,1818,1084,389,257,30,49,24,68,97,555699,00:54:49,https://www.facebook.com/126297030950/posts/245227703367135,"Two nurses—one on the frontlines in the ICU, and one leading the charge to advocate for her profession—talk about what caring for patients, and each other, really means right now. Plus, Arianna Huffington discusses the other COVID-19 crisis: how it's impacting mental health. #inittogether Lisa Ling interviews Rebecca Love RN, BS, MSN, FIEL, Nicole Lincoln MS, RN, FNP-BC, CCNS, Arianna Huffington, Husseini K. Manji, M.D., FRCPC, Macaya Douoguih, M.D., MPH, and Michelle Elman."
Johnson & Johnson,MEDICAL_HEALTH,US,Like us to see how we're solving the world's toughest health challenges. ,2009-08-25 19:15:11,821626,827040,2020-05-13 01:28:58 AEST,2020-05-13,01:28:58,Live Video Scheduled,85,0,9,16,0,0,0,0,0,0,N/A,https://www.facebook.com/126297030950/posts/10156951088135951,"Two nurses—one on the frontlines in the ICU, and one leading the charge to advocate for her profession—talk about what caring for patients, and each other, really means right now. Plus, Arianna Huffington discusses the other COVID-19 crisis: how it's impacting mental health."
Johnson & Johnson,MEDICAL_HEALTH,US,Like us to see how we're solving the world's toughest health challenges. ,2009-08-25 19:15:11,821626,827040,2020-05-13 00:13:14 AEST,2020-05-13,00:13:14,Native Video,147,2,53,22,0,0,0,1,6,5928,00:01:16,https://www.facebook.com/126297030950/posts/10156950932895951,"As demand for a COVID-19 vaccine continues to increase, scaling up the number of vaccine units needed globally to achieve herd immunity is of the utmost importance. Hear from Dr. Johan Van Hoof, M.D., Global Therapeutic Area Head, Vaccines, Johnson & Johnson, on how companies are already ramping up production efforts. “The Road to a Vaccine” airs LIVE today, May 12 at 12 PM EDT right here on Facebook."
Johnson & Johnson,MEDICAL_HEALTH,US,Like us to see how we're solving the world's toughest health challenges. ,2009-08-25 19:15:11,821626,827040,2020-05-12 22:59:42 AEST,2020-05-12,22:59:42,Photo,142,3,26,15,2,0,0,0,3,0,N/A,https://www.facebook.com/126297030950/posts/10156950778990951,"After surviving Ebola, Dr. Adaora Okoli, Internal Medicine Resident Physician, Tulane University School of Medicine, shares her unique perspective on the way the world has reacted to COVID-19, and how we can be better prepared for pandemics and outbreaks overall. Stories like Dr. Okoli’s are shared each week on “The Road to a Vaccine.” Tune in today, May 12 at 12 PM EDT right here on Facebook to watch LIVE."
Johnson & Johnson,MEDICAL_HEALTH,US,Like us to see how we're solving the world's toughest health challenges. ,2009-08-25 19:15:11,821518,826911,2020-05-12 02:47:05 AEST,2020-05-12,02:47:05,Native Video,92,0,14,3,0,0,0,0,0,3194,00:00:15,https://www.facebook.com/126297030950/posts/10156948581470951,"From two nurses on the frontlines of care working to provide medical and emotional support for patients, to a conversation with Arianna Huffington exploring how #COVID19 has impacted mental health, host Lisa Ling will be tackling some of today’s most important issues on episode 5 of “The Road to a Vaccine.” Watch to learn more about this week’s featured guests, and don’t forget to tune in LIVE on Tuesday, May 12 at 12 PM EDT, right here on Facebook."
Johnson & Johnson,MEDICAL_HEALTH,US,Like us to see how we're solving the world's toughest health challenges. ,2009-08-25 19:15:11,821450,826826,2020-05-11 00:00:00 AEST,2020-05-11,00:00:00,Native Video,143,0,24,11,0,0,0,0,1,3788,00:07:21,https://www.facebook.com/126297030950/posts/10156940541060951,"✔️A doctor who survived Ebola and is now treating COVID-19 patients in the U.S. ✔️A Johnson & Johnson scientist leading a team working on a potential vaccine candidate These are just two of the inspiring guests featured in episode 4 of “The Road to a Vaccine.” Watch to learn more before tuning in LIVE for episode 5 of “The Road to a Vaccine” on Tuesday, May 11 at 12 PM EDT right here on Facebook."
Johnson & Johnson,MEDICAL_HEALTH,US,Like us to see how we're solving the world's toughest health challenges. ,2009-08-25 19:15:11,821363,826721,2020-05-10 02:00:00 AEST,2020-05-10,02:00:00,Native Video,98,8,26,12,0,0,0,0,3,3452,00:00:29,https://www.facebook.com/126297030950/posts/10156940434620951,"In episode 5 of “The Road to a Vaccine,” we’re celebrating National Nurses Week by speaking to nurses on the frontlines of the COVID-19 crisis about the brave and innovative ways they’re caring for patients. Plus, host Lisa Ling will sit down with Arianna Huffington and other experts to explore the unprecedented mental health effects of the current pandemic, and an inspiring COVID-19 survivor shares her story. Tune in this Tuesday, May 12 at 12 PM EDT right here on Facebook to watch LIVE."
Johnson & Johnson,MEDICAL_HEALTH,US,Like us to see how we're solving the world's toughest health challenges. ,2009-08-25 19:15:11,821363,826721,2020-05-10 00:00:58 AEST,2020-05-10,00:00:58,Native Video,192,3,35,33,0,0,0,0,9,6514,00:01:15,https://www.facebook.com/126297030950/posts/10156942158895951,"As a doctor who recently returned to the frontlines of the pandemic at the Coney Island Hospital in Brooklyn, New York, Dr. Ed Kuffner, Chief Medical Officer, Consumer, Johnson & Johnson, has seen firsthand how COVID-19 can impact people from all walks of life. Watch to learn more as Dr. Kuffner shares an inside look at his experience. “The Road to a Vaccine” airs LIVE every Tuesday at 12 PM EDT right here on Facebook."
Johnson & Johnson,MEDICAL_HEALTH,US,Like us to see how we're solving the world's toughest health challenges. ,2009-08-25 19:15:11,821308,826652,2020-05-09 04:07:58 AEST,2020-05-09,04:07:58,Link,117,1,17,16,0,0,0,0,0,0,N/A,https://www.facebook.com/126297030950/posts/10156939449625951,"✔️A digital education platform designed to empower parents so they can feel confident and knowledgeable about pregnancy, delivery, breastfeeding and infant care. ✔️A battery- and solar-powered neonatal intensive care incubator that is disposable and able to be used at home at an affordable rate. These are the two groundbreaking ideas that won Johnson & Johnson’s Nurses Innovate QuickFire Challenge in Maternal and Newborn Health, designed to recognize those who never stop innovating. This National Nurses Week, meet the nurses behind these inventions as they share more about the impact they're already having on the health of moms and babies—and how they are adapting their technology since the start of the COVID-19 pandemic."
